name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
HokBen Citylink,"Festival Citylink Bandung Lt.3 Terrazo Food & Venue No. FC 6, Jalan Peta No.241, Suka Asih",-6.929813200000002,107.5855278,OPERATIONAL,3.9,182,"restaurant, food, point_of_interest, establishment",2,Suka Asih
Ta Wan Festival Citylink Bandung,"Lantai GF Festival Citylink.7, Suka Asih",-6.929773399999999,107.5854781,OPERATIONAL,4.5,801,"restaurant, food, point_of_interest, establishment",2,Suka Asih
Bakmie Bangka U'TE,"Jalan Sendi Kencana No.10, Suka Asih",-6.933412,107.5892453,OPERATIONAL,4.5,21,"restaurant, food, point_of_interest, establishment",Unknown,Suka Asih
Silvin Barokah Food Stalls,"Jalan Dr. Djundjunan No.42, Sukabungah",-6.8982911,107.5938499,OPERATIONAL,4.6,10,"restaurant, food, point_of_interest, establishment",Unknown,Sukabungah
Minang Raya,"Jalan Sukajadi No.7A, Sukabungah",-6.8960513,107.5971063,OPERATIONAL,4.2,53,"restaurant, food, point_of_interest, establishment",Unknown,Sukabungah
Dapur Malam Sambal Pesisir,"Jalan Sukagalih II, Cipedes",-6.8929693,107.5954978,OPERATIONAL,4.7,11,"restaurant, food, point_of_interest, establishment",Unknown,Sukabungah
Martabak Ago Bangka,"samping dolarasia, Jalan Pasir Kaliki No.239, Sukabungah",-6.897103199999999,107.597208,OPERATIONAL,4.8,14,"restaurant, food, point_of_interest, establishment",Unknown,Sukabungah
"Saya Suka, Oleh-oleh Bandung","Jalan Sukamukti Jalan Pasteur No.10, Sukabungah",-6.8994658,107.5967981,OPERATIONAL,4.7,110,"bakery, restaurant, food, store, point_of_interest, establishment",Unknown,Sukabungah
Griya Dahar Ibu Kadi,"JL. Dr Djundjunan Kav No.178, Sukagalih",-6.8926864,107.5857777,OPERATIONAL,4.0,164,"restaurant, food, point_of_interest, establishment",Unknown,Sukagalih
Jempol coffe and tea catering,"4H7P+5C9, Jalan Babakan Caringin, Sukagalih",-6.887086599999999,107.5861217,OPERATIONAL,4.3,21,"restaurant, food, point_of_interest, establishment",Unknown,Sukagalih
Diskus Cafe & Bites,"Jalan Terusan Babakan Jeruk 1 No.109A 2nd floor, Sukagalih",-6.885794299999999,107.5825469,OPERATIONAL,4.5,428,"cafe, store, restaurant, food, point_of_interest, establishment",1,Sukagalih
HokBen - Surya Sumantri,"Jalan Surya Sumantri No.74, Sukagalih",-6.8861285,107.5816833,OPERATIONAL,4.4,1111,"restaurant, food, point_of_interest, establishment",2,Sukagalih
Ayo mBakso Ft Kawa Daun,"Jalan Terusan Babakan Jeruk 1 No.92, Sukagalih",-6.8853749,107.5818195,OPERATIONAL,5.0,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukagalih
Venesia Restaurant,"Verona Palace Boutique Hotel, Jalan Surya Sumantri No.36, Sukagalih",-6.889114900000001,107.5820306,OPERATIONAL,4.6,20,"restaurant, food, point_of_interest, establishment",Unknown,Sukagalih
Restoran Simpang Raya Bandung,"Jalan Dr. Djundjunan No.182, Sukagalih",-6.89267,107.585303,OPERATIONAL,4.3,1482,"restaurant, food, point_of_interest, establishment",2,Sukagalih
Morning Glory Coffee Bandung Setrasari,"Setra Sari Mall Ruko Setrasari Mall kav C2 no 31, Sukagalih",-6.881501399999999,107.5825369,OPERATIONAL,4.4,1266,"cafe, store, restaurant, food, point_of_interest, establishment",2,Sukagalih
Aston Pasteur,Jalan Dr. Djundjunan No.162,-6.8935492,107.5872196,OPERATIONAL,4.6,12984,"lodging, restaurant, food, point_of_interest, establishment",Unknown,Sukagalih
Dapoer Pandan Wangi Pasirkoja,"Jalan Terusan Pasirkoja No.275, Sukahaji",-6.9285536,107.5818637,OPERATIONAL,4.5,8178,"restaurant, food, point_of_interest, establishment",2,Sukahaji
Roemah Seafood,"Jalan Terusan Pasirkoja No.267, Sukahaji",-6.9273362,107.5844803,OPERATIONAL,4.6,1560,"restaurant, food, point_of_interest, establishment",2,Sukahaji
Rumah Makan Bu haji Dede,"Jalan Halimun No.1, Babakan Tarogong",-6.9274764,107.5834357,OPERATIONAL,3.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukahaji
Ayam Dadar Bandung,"Jalan Jalaprang No.83, Sukaluyu",-6.8970705,107.631041,OPERATIONAL,5.0,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukaluyu
RM. SAIYO Cikutra Barat,"Jalan Cikutra Barat No.59, Sukaluyu",-6.892334999999999,107.6310695,OPERATIONAL,4.3,48,"restaurant, food, point_of_interest, establishment",1,Sukaluyu
Saine Kitchen,"Jalan Gambir Saketi No.6, Sukaluyu",-6.8961695,107.6300414,CLOSED_TEMPORARILY,4.5,23,"restaurant, food, point_of_interest, establishment",Unknown,Sukaluyu
Latuna Food,"Jalan Majasan No.8, Sukamaju",-6.907873900000001,107.6358725,OPERATIONAL,4.3,52,"restaurant, food, point_of_interest, establishment",Unknown,Sukamaju
RENDANG KEMASAN RESTU MANDE OUTLET KATAMSO LT 2,"Jalan Cisokan No.2, Cicadas",-6.9031211,107.6330843,OPERATIONAL,4.7,102,"restaurant, food, point_of_interest, establishment",Unknown,Sukamaju
Ampera Arcamanik,"Jalan Arcamanik Endah No.38, Sukamiskin",-6.9173473,107.6755938,OPERATIONAL,4.5,2030,"restaurant, food, point_of_interest, establishment",2,Sukamiskin
Tajil Aren Arcamanik,"Jalan Taekwondo Jalan Arcamanik Endah No.3, Sukamiskin",-6.917837099999999,107.6770283,OPERATIONAL,4.8,8,"store, restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
Mih Kocok Mang Dadeng Arcamanik,"Jalan Arcamanik Endah No.103, Sukamiskin",-6.9195144,107.6736374,OPERATIONAL,4.3,531,"cafe, store, restaurant, food, point_of_interest, establishment",1,Sukamiskin
Kantin arcamanik sport,"3MQG+7H9, Sukamiskin",-6.911834700000001,107.6764823,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
Nasi timbel pangestu,"Sport Jabar, Jalan Pacuan Kuda, Sukamiskin",-6.911173399999999,107.6761481,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
ayam geprek AJC arcamanik endah,"depan sorum mobil secon, Jalan Futsal IV Jalan Arcamanik Endah, Sukamiskin",-6.913202199999999,107.6772071,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
Pempek Ogan Arcamanik,"Jalan Arcamanik Endah No.4, Sukamiskin",-6.913202199999999,107.6772071,OPERATIONAL,4.4,665,"restaurant, food, point_of_interest, establishment",2,Sukamiskin
Mie Kocok Kebon Jukut,"Jalan Arcamanik Endah No.10, Sukamiskin",-6.9135304,107.677217,OPERATIONAL,4.4,26,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
RM Cak Farhan Al Barokah,"Jalan Pacuan Kuda No.45, Sukamiskin",-6.909665099999999,107.6749656,OPERATIONAL,3.5,6,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
Mie Ayam Edol,"Jalan Arcamanik Endah No.17, Sukamiskin",-6.9140423,107.6773273,OPERATIONAL,5,4,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
D'Mie Sambal Bakar,"Jalan Pacuan Kuda No.140, Sukamiskin",-6.9097748,107.6753618,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
RM. Cak Farhan,"Jl. Komplek Arcamanik Endah, Kelurahan No.15, Sukamiskin",-6.9136302,107.677458,OPERATIONAL,4.4,46,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
Rujak Bangkok Premium Arcamanik,"Jalan Arcamanik Endah, Sukamiskin",-6.9144358,107.6772647,OPERATIONAL,4.2,5,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
ikan bakar ibu Noor,"Jalan Arcamanik Endah No.23, Sukamiskin",-6.9143842,107.6773041,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
WARUNG NASI UDUK CAK FARHAN,"3MRF+5X9, Jalan Pacuan Kuda, Sukamiskin",-6.9095762,107.674984,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
Kedai Samping Sport Jabar,"3MPH+X26, Sukamiskin",-6.912577300000001,107.6775161,OPERATIONAL,4.8,9,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
"Ieu Kebab, Arcamanik","Jalan Pacuan Kuda No.15b, Sukamiskin",-6.9093816,107.6741687,CLOSED_TEMPORARILY,4.5,63,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
Lotek dan Karedok Bunda Alin,"Jalan Pacuan Kuda Raya No.15A, Sukamiskin",-6.9093683,107.6741494,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukamiskin
Mie Baso Baim,"Jalan Rumah Sakit No.87, Sukamulya",-6.9201307,107.6980022,OPERATIONAL,3.8,4,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
Fried Rice (Opet at 6-12pm),"Jalan Rumah Sakit No.93, Sukamulya",-6.920342799999999,107.69793,OPERATIONAL,4.5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
Dapur Wa Tina,Jalan Rumah Sakit No.102,-6.920347700000001,107.6979183,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
Lomie ayam dan bakmie cinambo,Jalan Rumah Sakit No.75,-6.919550599999999,107.6981805,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
Warteg Barokah Pak Agus,"Jalan Rumah Sakit No.75, Sukamulya",-6.919550599999999,107.6981805,OPERATIONAL,4.1,9,"restaurant, food, point_of_interest, establishment",1,Sukamulya
Warung Nasi Epul 79,"Jalan Rumah Sakit No.79, Sukamulya",-6.919595,107.698089,OPERATIONAL,4.8,27,"restaurant, food, point_of_interest, establishment",1,Sukamulya
Nasi Goreng Bikers,"Jalan Rumah Sakit No.67, Sukamulya",-6.9192136,107.6982975,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
Warung Nasi Tempong Bu Ayu,"Jalan Rumah Sakit No.67, Pakemitan",-6.919127,107.6983561,OPERATIONAL,4.9,7,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
Warteg Sederhana Bahari Cinambo,"Jalan Rumah Sakit No.63, Sukamulya",-6.9189625,107.6982963,OPERATIONAL,4.8,6,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
ayam bakar the sister,"Jalan Rumah Sakit No.61, Sukamulya",-6.9188985,107.6983165,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
RM. Bundo,"3MJX+F96, Jalan Rumah Sakit, Sukamulya",-6.918842000000001,107.698394,OPERATIONAL,4,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
Bintang Seafood,"Jalan Rumah Sakit No.57, Sukamulya",-6.9186917,107.698445,OPERATIONAL,4,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukamulya
Warung Nasi Cinta Asih,"Jalan Khp Hasan Mustopa Gang Pelita III No.83, Sukapada",-6.900158500000001,107.6452082,OPERATIONAL,4.3,7,"restaurant, food, point_of_interest, establishment",Unknown,Sukapada
Ayam Goreng Mulya Rasa,"Jln. Phh. Mustofa Gg. Sukaharja I Rt.03 Rw.03, Kel, Sukapada",-6.9006561,107.6459429,OPERATIONAL,4.6,48,"meal_takeaway, restaurant, food, point_of_interest, establishment",1,Sukapada
Pempek Yumee,"Jalan Villa Asri Selatan IV No.blok f16, Sukapada",-6.8959776,107.6464509,OPERATIONAL,4,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukapada
Ayam mercon suryati,"Jalan Obby No.170, Sukapada",-6.895618199999999,107.6477454,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukapada
Enjum batagor,"Jalan Babakan Baru, Sukapada",-6.896818799999999,107.646529,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukapada
GORÃNGAN KAMPUNG,"Jalan Babakan Baru No.47, RT.06/RW.08, Sukapada",-6.895947599999999,107.6479392,OPERATIONAL,5,5,"store, health, restaurant, food, point_of_interest, establishment",Unknown,Sukapada
Nasi Kuning Bu Sum,"Jalan Babakan Baru No.47, RT.06/RW.08, Sukapada",-6.8959936,107.6479459,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukapada
Bakso Pak Jumardi,"Jalan Babakan Baru RT.1/RW.16, Sukapada",-6.896892699999999,107.64641,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukapada
Mie Ayam Mas Nano,"Jalan Babakan Baru No.44, Sukapada",-6.8965182,107.6478782,OPERATIONAL,4.7,12,"restaurant, food, point_of_interest, establishment",Unknown,Sukapada
Rawon dan Garang Asem Dapoer Mami Eonie,"4J3W+M88, Jalan Puri Asri, Sukapada",-6.8958414,107.6458577,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Sukapada
Taichan Bowl,"3M84+WXG, Jalan Taman Raflesia, Sukapura",-6.932682100000002,107.6574486,CLOSED_TEMPORARILY,4.4,26,"restaurant, food, point_of_interest, establishment",2,Sukapura
Double Dipps,"3J4X+RGG, Metro Indah Mall BLok Delima, JL Soekarno Hatta, Sukapura",-6.9429273,107.6488277,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",2,Sukapura
Baso Ikan sinar bahari ( Aa Faqih ),"3M83+7F7, Jalan Cibalagung, Sukapura",-6.934308199999999,107.6537063,OPERATIONAL,5,1,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Warung Baso Teh Oom,"3M83+7J7, Jalan Sukamanah Baru, Sukapura",-6.9343328,107.6540335,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Nasi Pecel Pincuk Putri Kediri,Sukapura,-6.933796999999998,107.6539645,OPERATIONAL,4.1,27,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Seblak Teh Yanti,"Jalan Cibalagung, Sukapura",-6.934787900000001,107.654237,OPERATIONAL,4.7,6,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Warung Jajanan Mamah Alfian-Cidurian Utara,"Jalan Cibalagung No.29, Sukapura",-6.935289000000001,107.6542116,CLOSED_TEMPORARILY,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
warung ibu imas,"Jalan Cidurian Utara No.28, Sukapura",-6.9357611,107.6542239,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Nasi Goreng Sukamanah,"Jalan Cidurian Utara No.1, Sukapura",-6.934582099999999,107.6544481,OPERATIONAL,3.8,17,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
HOW Bestie,Jalan Komplek KPAD Pindad Timur Jalan Sudali Raya A12 No.K2313,-6.937447799999999,107.6528817,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Ena,"Jalan Cidurian Utara No.151, Sukapura",-6.9344739,107.654443,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Mie Jebew Jebret & Es Teh Priangan Cidurian,"Sukamanah Jalan Cidurian Utara No.153, Sukapura",-6.934317399999999,107.6544633,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Warung Nasi Tegal Sederhana,"Jalan Cidurian Utara No.192, Sukapura",-6.935166699999999,107.6545125,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Journey Foodies,"Jalan Cidurian Utara No.153, Sukapura",-6.9342837,107.6544927,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
"Warung Nasi Tegal ""Adik Kakak""","Jalan Cidurian Utara No.129, Sukapura",-6.9351541,107.6545345,OPERATIONAL,4.3,3,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Martabak sukarasa,"3M83+2R8, Jalan Cidurian Utara, Sukapura",-6.9349598,107.654573,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Warung seblak ma isan,"3M73+7H8, Jalan Cidurian Utara, Sukapura",-6.936825499999999,107.6539158,OPERATIONAL,Unknown,Unknown,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Dimsum dimshine,"Jalan Cidurian Utara No.208, Sukapura",-6.935692699999999,107.654522,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukapura
Gudeg Yu Nap - Gunung Batu,"Jalan Cipta Graha Raya No.1, Sukaraja",-6.890261399999999,107.5635249,OPERATIONAL,4.4,922,"restaurant, food, point_of_interest, establishment",2,Sukaraja
Baso Moroseneng,"Jalan Gunung Batu No.33 A, Sukaraja",-6.893575999999998,107.5616777,OPERATIONAL,4.5,336,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
COCO CORNER (Ayam Penyet),"Jl. Raden Ganda 2 Rt 05 Rw 10 No 156 Kel Sukaraja Kec Cicendo Bandung, Sukaraja",-6.891489999999999,107.5603996,OPERATIONAL,4.5,13,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
California Fried Chicken,"Borma Toserba, Jalan Sukaraja No.42, Sukaraja",-6.8909419,107.5721712,OPERATIONAL,3.6,65,"restaurant, food, point_of_interest, establishment",2,Sukaraja
Chicken Horror Jurig Hayam,"Jalan Budhi No.27/29, Cilember, Sukareja, Cicendo, Budi House 2728, Sukaraja",-6.890320699999999,107.5595245,OPERATIONAL,3,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Baso Tahu Gama,"02, Jawa Barat, Jalan Budi No.29 02, Sukaraja",-6.890768799999999,107.5588778,OPERATIONAL,3.4,7,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Kedai Teras Sehati,"Jalan Budi No.4, Sukaraja",-6.892099399999999,107.5583131,OPERATIONAL,4.5,24,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Iko Suki,"Komplek Mega Asri 3, Jalan Megaraya 3 No.2 Blok E1, Sukaraja",-6.891425700000001,107.5668184,OPERATIONAL,4.3,3,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
RM PASUNDAN,"Jalan Mega Asri 3 No.3, Sukaraja",-6.8913074,107.5671343,CLOSED_TEMPORARILY,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Dapur KEYYO,"Komplek Mega Asri Residence, Jalan Komplek Mega Asri II No.18",-6.8921378,107.5676462,OPERATIONAL,5,10,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Warung M@2h @gisy@hl@,"4H57+FV9, Jalan Babakan Radio, Sukaraja",-6.8913478,107.5647367,OPERATIONAL,Unknown,Unknown,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Dapur KPK,Apartemen Gateway Pasteur,-6.890656999999999,107.5655719,OPERATIONAL,5,6,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Putri fried Chicken,"Jalan Babakan Cianjur No.81, Sukaraja",-6.893119699999999,107.5646662,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Es Duren Lumer Toko HS,"Komplek Armala Pasteur, Jalan Bio Farma I, Sukaraja",-6.8929776,107.5676014,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukaraja
Hara Cafe,"Jalan Professor Doktor Sutami No.62, Sukarasa",-6.8780919,107.586791,OPERATIONAL,4.5,2280,"cafe, store, restaurant, food, point_of_interest, establishment",2,Sukarasa
Raja Rasa,"Jalan Setraria No.1, Sukarasa",-6.8798293,107.5839423,OPERATIONAL,4.5,5674,"restaurant, food, point_of_interest, establishment",2,Sukarasa
QiddoStudio,"Jalan Setrasari Kulon VII No.22, Sukarasa",-6.874565,107.58509,OPERATIONAL,4.8,13,"restaurant, food, point_of_interest, establishment",Unknown,Sukarasa
Surabi Udin,"Jalan Setrasari Kulon VII No.24, Sukarasa",-6.874735399999999,107.5850438,OPERATIONAL,4.5,30,"restaurant, food, point_of_interest, establishment",Unknown,Sukarasa
Omun kitchen,Sukarasa,-6.8735482,107.5856059,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Sukarasa
Mabohay,"Jalan Sukahaji, Sukarasa",-6.8744132,107.5845766,OPERATIONAL,3.9,17,"restaurant, food, point_of_interest, establishment",Unknown,Sukarasa
Sate ayam Qianzi,"Jln raya sukarasa No.161, ciwidey",-6.873835799999998,107.5845418,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Sukarasa
Galink's Crib,"Jalan Setrasari V No.2B/23, Sukarasa",-6.8749713,107.5860349,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Sukarasa
KFC,"Jalan Surya Sumantri No.62, RT.001/RW.05, Sukawarna",-6.8872481,107.581148,OPERATIONAL,4.4,1973,"restaurant, point_of_interest, food, establishment",2,Sukawarna
Pak Gombloh cibogo,"4H6H+WMX, Jalan Cibogo, Sukawarna",-6.887639699999998,107.579221,OPERATIONAL,4.3,390,"restaurant, point_of_interest, food, establishment",1,Sukawarna
Sushi Teiyo,"Sarijadi blok 24 no 41, Sukawarna",-6.884388700000001,107.574534,OPERATIONAL,4.5,367,"restaurant, point_of_interest, food, establishment",1,Sukawarna
Warung Sate Durin,"Blk, Sukawarna, Sukajadi, Jalan Sarimanah No.33, Sarijadi",-6.882269399999999,107.5766065,OPERATIONAL,4.6,182,"restaurant, point_of_interest, food, establishment",Unknown,Sukawarna
