name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
Magister Akuntansi Universitas Padjadjaran,"Jalan Japati No.2, Lebakgede",-6.897475699999998,107.6192633,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Sadang Serang
Pa Iip,"Jalan Sadang Saip Cibeunying I No.50, Sadang Serang",-6.894289799999998,107.6237195,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Sadang Serang
PAUD Bintang Madani,"4J4F+7FG, Sadang Serang",-6.8943078,107.6237049,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Sadang Serang
rumah danny waktu kecil,"4J4F+GMR, Sadang Serang",-6.8936281,107.6241545,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sadang Serang
Paud Mawar,"4J4F+88W, Jalan Karang Asih, Sadang Serang",-6.894143999999999,107.6233128,OPERATIONAL,4.4,5,"school, point_of_interest, establishment",,Sadang Serang
TK Hukama,"Jalan Sadang Saip Jalan Karang Asih No.37, Sadang Serang",-6.895205799999998,107.624097,OPERATIONAL,4,1,"school, point_of_interest, establishment",,Sadang Serang
State Junior High School 4 Bandung,"3JHG+JCQ, Jalan No.5, Samoja",-6.921009699999999,107.6260274,OPERATIONAL,4.5,136,"school, point_of_interest, establishment",,Samoja
SD Alfa Centauri,"Jalan Terate No.10, Samoja",-6.9199229,107.6250142,OPERATIONAL,4.8,25,"primary_school, school, point_of_interest, establishment",,Samoja
TK/Madrasah Al-Futuh,"3JHG+8VC, Samoja",-6.9216757,107.6271558,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Samoja
Kampung Jepang_PapaCaca,"Jalan Samoja, Samoja",-6.921882500000001,107.6275023,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Samoja
les privat fluffy,"Jalan Pacar No.21, Samoja",-6.920957599999999,107.6270924,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Samoja
Tk Kemala Bhayangkari 39,"Jalan Samoja No.11, Samoja",-6.92125,107.6281153,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Samoja
Koprasi Sarimukti,"Jalan Pacar No.6, Samoja",-6.9205268,107.6265495,OPERATIONAL,4,1,"school, point_of_interest, establishment",,Samoja
Madrasah Tsanawiyah Al-Inayah Kota Bandung,"Jalan Cijerokaso No.63, RT.07/RW.01, Sarijadi",-6.8710099,107.5786145,OPERATIONAL,4.7,89,"school, point_of_interest, establishment",,Sarijadi
SMAN 15 Bandung,"Jalan Sarimanis No.1, Sarijadi",-6.878063000000001,107.5740638,OPERATIONAL,4.6,149,"secondary_school, school, point_of_interest, establishment",,Sarijadi
Pasundan SMP 12 Bandung,"Jalan Sarirasa No.130, RT.04/RW.04, Sarijadi",-6.8797402,107.5789407,OPERATIONAL,3.8,21,"school, point_of_interest, establishment",,Sarijadi
SMK Pasundan Bandung 5,"Jalan Sarirasa No.130, RW.04, Sarijadi",-6.8797402,107.5789407,OPERATIONAL,4,13,"school, point_of_interest, establishment",,Sarijadi
Kancil Cendikia,"Jalan Perintis No.29, Sarijadi",-6.880862800000001,107.5779393,OPERATIONAL,5,10,"school, point_of_interest, establishment",,Sarijadi
Islamic Primary School Al - Azhar 30,"Jalan Tirta Sari III No.1, Sarijadi",-6.876467,107.574705,OPERATIONAL,4.8,110,"primary_school, school, point_of_interest, establishment",,Sarijadi
Universitas Mobile Legends,"4HFG+RMR, Jalan Sariasih, Sarijadi",-6.875378699999999,107.5766491,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sarijadi
ODENKHOUSE,Sarijadi,-6.8764772,107.577786,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Sarijadi
Elementary School Sarijadi 7,"Jalan Sarimanah No.19, RT.10/RW.01, Sarijadi",-6.8767292,107.5766708,OPERATIONAL,4.3,27,"primary_school, school, point_of_interest, establishment",,Sarijadi
PAUD AL FALAH,"Jalan Sariasih III No.14, Sarijadi",-6.875688900000001,107.5758133,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sarijadi
Northern British Empire,"4HFH+9F3, Sarijadi",-6.8766173,107.5786715,OPERATIONAL,Unknown,Unknown,"secondary_school, school, point_of_interest, establishment",,Sarijadi
ASTINA ART HOUSE,"Gang Sarimanah III No.103 Blok 6, RT.09/RW.03, Sarijadi",-6.8772448,107.5783926,OPERATIONAL,5,7,"school, point_of_interest, establishment",,Sarijadi
LPK Kizuna Gakuin Indonesia,"Jalan Sarimanah 2 No.93, Sarijadi",-6.877458000000001,107.576289,OPERATIONAL,5,23,"school, point_of_interest, establishment",,Sarijadi
WeGe Music,"Blok 2 No.119, Sarijadi",-6.8750087,107.5790049,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sarijadi
Harmony Handcraft,"Garasi Pak Aang, Kp. Rancamanyar Rt.02 / Rw.09, Jalan Sariasih II No.48, RT.06/RW.10",-6.873822700000001,107.5781338,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sarijadi
SHAFFANA DAY CARE PLUS,"Jalan Yupiter IV No.9, Sekejati",-6.945556400000001,107.659912,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Sekejati
Madrasah Muallimin Manbaul Huda,"Jalan Cijawura Girang IV No.16, Sekejati",-6.945246999999999,107.649751,OPERATIONAL,4.9,53,"school, point_of_interest, establishment",,Sekejati
MTS Manbaul Huda,"Jalan Cijawura Girang IV No.16, Sekejati",-6.9457735,107.6495298,OPERATIONAL,4.2,41,"school, point_of_interest, establishment",,Sekejati
PAUD JUPITER,"Jalan Jupiter Selatan I No.11, Sekejati",-6.948995500000001,107.6608477,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Sekejati
Tk Islam Al Muhajir,"Jl. Taman Yupiter Blok E II Margahayu, Jalan Yupiter Barat XII No.94 Blok E2, Sekejati",-6.943843399999999,107.6617172,OPERATIONAL,4.8,37,"school, point_of_interest, establishment",,Sekejati
SMK Bumi Siliwangi,"Jalan Rancabolang No.48B, Sekejati",-6.9469712,107.6624181,OPERATIONAL,4.6,114,"school, point_of_interest, establishment",,Sekejati
SMA Istiqamah Bandung,"Kompleks Puragabaya, Jalan Cijawura Girang No.14, Sekejati",-6.945409700000001,107.6469981,OPERATIONAL,4.8,46,"secondary_school, school, point_of_interest, establishment",,Sekejati
Putri,"Jalan Rancabolang Barat No.7-18, Sekejati",-6.9462258,107.6557974,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sekejati
RA Al- Amanah,"3M34+832, Jalan Neptunus Raya, Barat, Sekejati",-6.946738799999999,107.6551425,OPERATIONAL,4,5,"school, point_of_interest, establishment",,Sekejati
Bimbel Private SMART-ID,"3M24+QRF, Jalan Neptunus Tengah II, Sekejati",-6.948058899999999,107.6570386,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Sekejati
Lembaga Pelatihan Digital Marketing,"Jalan Jupiter Barat Blok 1 No.2 No. 43, Sekejati",-6.9452657,107.6580214,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Sekejati
SDN 261 Margahayu Raya- Kota Bandung,"Jalan Jupiter Barat 23 No.92A, Sekejati",-6.945481999999999,107.658308,OPERATIONAL,4.7,76,"primary_school, school, point_of_interest, establishment",,Sekejati
TK/Kober Rumah Bintang Islamic Pre School,"Kompleks Al Islam, Jalan Radiology No.41, Sekejati",-6.9491176,107.655481,OPERATIONAL,5,6,"school, point_of_interest, establishment",,Sekejati
Rumah Tahfiz Al Quran Nizoomuddin Indonesia,"3M35+HFG, Sekejati",-6.946061799999999,107.6586895,OPERATIONAL,2,2,"school, point_of_interest, establishment",,Sekejati
TK Islam Taman Firdaus,"Jalan Neptunus Timur II No.54G, Sekejati",-6.9481169,107.6583828,OPERATIONAL,4.6,11,"school, point_of_interest, establishment",,Sekejati
Kb - tk ar - rabbani,"Jalan Cidurian Selatan No.179, Sekejati",-6.9439264,107.6520862,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Sekejati
Sekolah Dasar Salman Al Farisi Bandung,"Jalan Tubagus Ismail VIII Atas, Sekeloa",-6.8828948,107.6222275,OPERATIONAL,4.7,158,"primary_school, school, point_of_interest, establishment",,Sekeloa
SMP Negeri 19 Kota Bandung,"Jalan Sadang Luhur XI, Sekeloa",-6.8865422,107.6221226,OPERATIONAL,4.5,115,"school, point_of_interest, establishment",,Sekeloa
PAUD AT-TAUFIQ,"Jalan Tubagus Ismail No.44, Sekeloa",-6.884934899999999,107.6203031,OPERATIONAL,5,6,"school, point_of_interest, establishment",,Sekeloa
PKBM Bina Mandiri Center,"Jalan Tubagus Ismail No.57, Sekeloa",-6.884825900000001,107.6214933,OPERATIONAL,4.6,23,"school, point_of_interest, establishment",,Sekeloa
Asrama Bright Scholarship Batch 8,"Jalan Ciheulang No.89a, Sekeloa",-6.887233999999999,107.6191472,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sekeloa
RLU KADER SURAU ITB Putra,"Jalan Ciheulang No.89a, Sekeloa",-6.887284199999999,107.6191618,OPERATIONAL,5,4,"school, point_of_interest, establishment",,Sekeloa
Dadang Gusyana LEARNING CENTRE,"Jalan Sukaasih Raya No.25, Sindang Jaya",-6.903883999999999,107.686427,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Sindang Jaya
TPQ Baitussalam,Jalan Sukaasih Atas lll,-6.899756399999999,107.6845971,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sindang Jaya
SDN 231 SUKAASIH,"3MXP+M8M, Jalan Sukaasih Atas I, Sindang Jaya",-6.900782,107.6857962,OPERATIONAL,4.7,16,"primary_school, school, point_of_interest, establishment",,Sindang Jaya
Bunga Bangsa,"Jalan Sindanglaya No.99, Sindang Jaya",-6.8989348,107.6826275,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Sindang Jaya
Yayasan Wasilatul Falah,"Jl. Sindanglaya, Sekepeer RT 02/04 Kel. Sindangjaya 40195, Sindang Jaya",-6.898562900000001,107.683964,OPERATIONAL,5,16,"school, point_of_interest, establishment",,Sindang Jaya
KB Sinar Kenanga,"4M2M+QFG, Sindang Jaya",-6.898073000000001,107.6837019,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sindang Jaya
Kampoeng Belajar Swimming Club,"Jalan Sukaasih Raya RW.09, Sindang Jaya",-6.9037332,107.6838485,OPERATIONAL,4.6,487,"school, point_of_interest, establishment",,Sindang Jaya
Les Renang Kampoeng Belajar - KBSC Bandung,"Kolam Renang Kampung Belajar, Gang Tagog 2 Sindangjaya Jalan Arcamanik",-6.903805699999999,107.683836,OPERATIONAL,5,166,"school, health, point_of_interest, establishment",,Sindang Jaya
PAUD Al-Hikmah,"Jalan Sukaasih Raya Gang Tagog 2 Sindangjaya No.260, RT.05/RW.09, Sindang Jaya",-6.903812899999999,107.6844142,OPERATIONAL,4,3,"school, point_of_interest, establishment",,Sindang Jaya
TK Ar - Rasyidah Bunda Heni,"Gg. Apan, Jalan Sukaasih IV No.76, Sindang Jaya",-6.903492499999999,107.6855187,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Sindang Jaya
Taman Sari Bukit Bandung Blok 2 No 2 Kelurahan Sindangjaya Kecamatan Mandala jati Kota Bandung,"Blok2 No, Jalan Tamansari Bukit Bandung No.2, Sindang Jaya",-6.903832,107.6826001,OPERATIONAL,5,2,"secondary_school, school, point_of_interest, establishment",,Sindang Jaya
TK Nurul Ummi,"4M2J+QQ4, Jalan Desa, Sindang Jaya",-6.898108700000001,107.6819657,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Sindang Jaya
Tk Tunas Cilik,"Jalan Sukaasih III No.20, Sindang Jaya",-6.9036483,107.6863475,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Sindang Jaya
Yayasan Rof'ud Darojah Ar-Raudha,"Jl.A.H Nasution, Komplek Taman Sari Bukit Bandung, Ruko No.1A, Sindangjaya, Mandalajati, Sindang Jaya",-6.9042482,107.6822371,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Sindang Jaya
TB-TK ABATATSA DAARUL ULUM,"Jl. AH. Nasution No 187 A Perumahan Tamansari Bukit Bandung Blok 1E/ 4 Kelurahan Sindangjaya 40195, Pakemitan",-6.9038096,107.6811248,OPERATIONAL,5,1,"primary_school, school, point_of_interest, establishment",,Sindang Jaya
SD Muhammadiyah 5/SMP Muhammadiyah 7,"Jalan Leuwi Panjang Gang Kebon Kelapa No.24, Situsaeur",-6.940204299999999,107.5955373,OPERATIONAL,4.5,40,"school, point_of_interest, establishment",,Situsaeur
Pondok Pesantren Al Huda,"3H5W+RGF, Jalan Leuwipanjang, Situsaeur",-6.9404464,107.5962937,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Situsaeur
Ruang Ilmu,"Gang Parasdi No.5 no. 34, Situsaeur",-6.9397731,107.5949579,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Situsaeur
TK AISYIYAH 13,"Jalan Leuwi Panjang Gang Kebon Kalapa No.DALAM, RT.11/RW.07, Situsaeur",-6.940126699999999,107.596483,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Situsaeur
SMP MUHAMMADIYAH 7 BANDUNG,"Gang Kebon Kalapa, Situsaeur",-6.9400979,107.5967156,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Situsaeur
PAUD KADEUDEUH,"Gang Bakti II No.21, Situsaeur",-6.9390101,107.5959184,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Situsaeur
TK NURUL JANNAH,"Jalan Leuwi Anyar V No.53 rt 03, Situsaeur",-6.9416313,107.5947081,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Situsaeur
TK Islam Al Kaaffah,Situsaeur,-6.939566900000001,107.593836,OPERATIONAL,5,4,"school, point_of_interest, establishment",,Situsaeur
MTs Nurul Huda Bandung,"7, Gang Parasdi No.1, Situsaeur",-6.937974800000001,107.5952738,OPERATIONAL,5,15,"school, point_of_interest, establishment",,Situsaeur
Sekolah Bianglala,"Jalan Muara Baru No.14, Situsaeur",-6.939703199999999,107.5979097,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Situsaeur
MIS AR ROJA,"Jalan Raya Kopo No.40 196 B, Situsaeur",-6.937800399999999,107.5958469,OPERATIONAL,5,1,"primary_school, school, point_of_interest, establishment",,Situsaeur
Kober Firdaus Hambally,Jl Kopo Cetarip Timur 1 No 180 RT 01/05,-6.942459100000002,107.5934875,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Situsaeur
SDN 241 Leuwianyar Kota Bandung,"Gang Terusan Leuwianyar 7 No.10, Situsaeur",-6.9435946,107.5945584,OPERATIONAL,5,9,"school, point_of_interest, establishment",,Situsaeur
SMP Negeri 24 Bandung,"Jalan Sukamulya No.33, Suka Asih",-6.936444400000001,107.5867471,OPERATIONAL,4.6,73,"school, point_of_interest, establishment",,Suka Asih
After School Club,"3H8R+G5R, Jalan Peta Ruko Kopo Plaza A-3 Ph, Suka Asih",-6.933635,107.590387,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Suka Asih
SMAS Pahlawan Toha Bandung,"Jalan Peta Gang Sukamulya I No.RT. 001/009, Suka Asih",-6.9356689,107.5911233,OPERATIONAL,4.8,8,"secondary_school, school, point_of_interest, establishment",,Suka Asih
Sekolah Menengah Atas Jendral Sudirman,"Jalan Babakan Tarogong No.119E, Suka Asih",-6.9325487,107.5920071,OPERATIONAL,4.5,2,"school, point_of_interest, establishment",,Suka Asih
SD Negeri Gentra Masekdas,"Jalan Sukamulya No.29, Suka Asih",-6.9362792,107.5872155,OPERATIONAL,4.1,35,"primary_school, school, point_of_interest, establishment",,Suka Asih
TRANSFORMASI CENTER BEST ACADEMY,Jalan Situ Gunting Timur Raya No.88 A,-6.9342649,107.5855673,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Suka Asih
MI Persis 29 Kota Bandung,"Jalan Babakan Tarogong No.83, Suka Asih",-6.934484700000001,107.5925596,OPERATIONAL,4.5,31,"school, point_of_interest, establishment",,Suka Asih
SMP Jenderal Sudirman,"3H8V+R36, Suka Asih",-6.932954700000001,107.5926494,OPERATIONAL,4.4,7,"school, point_of_interest, establishment",,Suka Asih
Elementary School Tanjung,"Jalan Babakan Tarogong No.193, Suka Asih",-6.929929599999999,107.5889055,OPERATIONAL,4.3,18,"primary_school, school, point_of_interest, establishment",,Suka Asih
Al Hadi,"JL Babakan Tarogong, No. 41 RT. 01 RW. 04, Bojongloa Kaler, Suka Asih",-6.932886,107.592694,OPERATIONAL,1,1,"primary_school, school, point_of_interest, establishment",,Suka Asih
SMA/SMK Puragabaya Bandung,"Jalan Haji Yasin No.59, Sukabungah",-6.895727399999999,107.5923445,OPERATIONAL,4.1,63,"school, point_of_interest, establishment",,Sukabungah
Al Lathif Islamic International School,Jalan Cipedes Selatan No.85,-6.894842999999999,107.591209,OPERATIONAL,4.7,50,"school, point_of_interest, establishment",,Sukabungah
aa,"4H3V+7Q8, Sukabungah",-6.8968402,107.5944506,OPERATIONAL,Unknown,Unknown,"primary_school, school, point_of_interest, establishment",,Sukabungah
Yayasan Mutiara Hati,"Gang Bangun Resik No.3, Sukabungah",-6.8968474,107.5936461,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sukabungah
TK melati asri,"Jl. bangun resik 1 no 101, RT.05/RW.07, Sukabungah",-6.897208999999999,107.5942351,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sukabungah
Griya Pengantin LKP Yuyu,"no 4P, Asrama polisi sukagalih Jalan Sukagalih",-6.8942557,107.5939854,OPERATIONAL,4,4,"school, point_of_interest, establishment",,Sukabungah
Tahfizh Anak Madani,"Jalan Haji Yasin No.29, Sukabungah",-6.8946878,107.593039,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sukabungah
Paud Tahfizh Pintar 1,"Jalan Haji Yasin No.29, Sukabungah",-6.894657500000001,107.5930041,OPERATIONAL,4.5,20,"school, university, point_of_interest, establishment",,Sukabungah
Graha Sejahtera,"Jalan Haji Yasin No.36, Sukabungah",-6.8947468,107.592849,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Sukabungah
POS PAUD Bougenville,"Gang Eme No.Atas, Sukabungah",-6.894406499999999,107.5955279,OPERATIONAL,3.8,4,"school, point_of_interest, establishment",,Sukabungah
Rumah Belajar Semi Palar,"Jalan Sukamulya No.77-79, Sukagalih",-6.889815899999999,107.5867279,OPERATIONAL,4.8,45,"school, point_of_interest, establishment",,Sukagalih
Kidz Potentia Preschool,"Jalan Terusan Sutami II No.19A, Sukagalih",-6.881257,107.5865792,OPERATIONAL,4.8,14,"school, point_of_interest, establishment",,Sukagalih
SMA PGRI 1 Bandung,"Jalan Sukagalih No.80, Sukagalih",-6.891883000000001,107.5899549,OPERATIONAL,4.6,112,"school, point_of_interest, establishment",,Sukagalih
Pondok Pesantren Mambaul Ulum,"Jl. Sukamulya Indah RT.06/RW.02, kendal gede, Sukagalih",-6.8860262,107.5867912,OPERATIONAL,4.9,20,"school, point_of_interest, establishment",,Sukagalih
Paud Nurul Hikmah,"4H7P+J8V, Komplek Sukamulya, Jalan Babakan Jeruk VIII RT.03/RW.02, Sukagalih",-6.885679499999999,107.5857985,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Sukagalih
Triana Bimbel Sukajadi,"kampus yayasan triana dewi jalan mulya hurip no 72, Jalan Sukamulya, Sukagalih",-6.8881708,107.587878,OPERATIONAL,4.8,5,"school, point_of_interest, establishment",,Sukagalih
TK Indriyasana,"Jalan Sukamulya Indah 3 No.19, Sukagalih",-6.8888085,107.5852209,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sukagalih
Pondok Pesantren Al-Ihsaniyah,"Jalan Mulyasari No.32, Sukagalih",-6.888219499999999,107.5886837,OPERATIONAL,4.5,17,"school, point_of_interest, establishment",,Sukagalih
Uicci bandung,"Jalan Sukamulya Indah 12 No.9, RT.07/RW.02, Sukagalih",-6.8839511,107.5871582,OPERATIONAL,5,238,"school, point_of_interest, establishment",,Sukagalih
Sekolah Dasar Negeri Caringin 1,"Jalan Sukamulya No.46, Sukagalih",-6.889468300000001,107.5859521,OPERATIONAL,4.3,21,"primary_school, school, point_of_interest, establishment",,Sukagalih
Home Base,"Jalan Terusan Sukamulya No.66, Sukagalih",-6.889140900000001,107.5881282,OPERATIONAL,Unknown,Unknown,"lodging, school, point_of_interest, establishment",,Sukagalih
sdn 193 caringin Bandung,"4H6P+CF4, Jalan Babakan Caringin No.19, Sukagalih",-6.889704699999999,107.5859074,OPERATIONAL,4.7,3,"primary_school, school, point_of_interest, establishment",,Sukagalih
TKA Al IHSANIYAH,"4H6Q+8G6, Sukagalih",-6.8892181,107.5887767,OPERATIONAL,4.5,4,"school, point_of_interest, establishment",,Sukagalih
Homeschooling Candrawinata,"Jalan Sukakarya II No.36, Sukagalih",-6.8863385,107.5828502,OPERATIONAL,5,7,"school, point_of_interest, establishment",,Sukagalih
rumah pa dayut/juhana,"Jalan Terusan Mulyasari No.8, Sukagalih",-6.887843300000001,107.5903343,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sukagalih
Rmh,"Gang KH Ishak Wijaya No.91, RT.08 rw06, Sukahaji",-6.9254621,107.5839699,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Sukahaji
SDS PASUNDAN 3 KOTA BANDUNG,"Jalan Babakan Ciparay No.112/194A, Sukahaji",-6.9272433,107.5846649,OPERATIONAL,4.2,12,"school, point_of_interest, establishment",,Sukahaji
SD Pasundan 2,"Jalan Babakan Ciparay No.112/ 194 A, Sukahaji",-6.9274035,107.5849829,OPERATIONAL,4.2,10,"primary_school, school, point_of_interest, establishment",,Sukahaji
